Emotion,File_Path
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-02-02-02-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-02-02-02-02-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-02-03-01-01-01-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-02-03-01-01-02-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-02-03-01-02-01-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-02-03-01-02-02-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-02-03-02-01-01-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-02-03-02-01-02-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-02-03-02-02-01-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-02-03-02-02-02-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-02-04-01-01-01-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-02-04-01-01-02-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-02-04-01-02-01-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-02-04-01-02-02-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-02-04-02-01-01-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-02-04-02-01-02-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-02-04-02-02-01-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-02-04-02-02-02-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-02-05-01-01-01-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-02-05-01-01-02-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-02-05-01-02-01-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-02-05-01-02-02-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-02-05-02-01-01-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-02-05-02-01-02-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-02-05-02-02-01-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-02-05-02-02-02-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-02-06-01-01-01-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-02-06-01-01-02-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-02-06-01-02-01-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-02-06-01-02-02-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-02-06-02-01-01-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-02-06-02-01-02-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-02-06-02-02-01-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-02-06-02-02-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-01-01-01-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-01-01-01-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-01-01-02-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-01-01-02-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-02-01-01-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-02-01-01-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-02-01-02-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-02-01-02-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-02-02-01-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-02-02-01-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-02-02-02-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-01-02-02-02-02-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-01-03-01-01-01-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-01-03-01-01-02-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-01-03-01-02-01-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-01-03-01-02-02-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-01-03-02-01-01-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-01-03-02-01-02-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-01-03-02-02-01-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-01-03-02-02-02-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-01-04-01-01-01-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-01-04-01-01-02-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-01-04-01-02-01-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-01-04-01-02-02-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-01-04-02-01-01-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-01-04-02-01-02-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-01-04-02-02-01-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-01-04-02-02-02-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-01-05-01-01-01-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-01-05-01-01-02-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-01-05-01-02-01-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-01-05-01-02-02-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-01-05-02-01-01-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-01-05-02-01-02-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-01-05-02-02-01-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-01-05-02-02-02-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-01-06-01-01-01-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-01-06-01-01-02-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-01-06-01-02-01-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-01-06-01-02-02-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-01-06-02-01-01-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-01-06-02-01-02-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-01-06-02-02-01-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-01-06-02-02-02-14.wav
disgust,Dataset/RAVDESS_Demo\Actor_14\03-01-07-01-01-01-14.wav
disgust,Dataset/RAVDESS_Demo\Actor_14\03-01-07-01-01-02-14.wav
disgust,Dataset/RAVDESS_Demo\Actor_14\03-01-07-01-02-01-14.wav
disgust,Dataset/RAVDESS_Demo\Actor_14\03-01-07-01-02-02-14.wav
disgust,Dataset/RAVDESS_Demo\Actor_14\03-01-07-02-01-01-14.wav
disgust,Dataset/RAVDESS_Demo\Actor_14\03-01-07-02-01-02-14.wav
disgust,Dataset/RAVDESS_Demo\Actor_14\03-01-07-02-02-01-14.wav
disgust,Dataset/RAVDESS_Demo\Actor_14\03-01-07-02-02-02-14.wav
surprise,Dataset/RAVDESS_Demo\Actor_14\03-01-08-01-01-01-14.wav
surprise,Dataset/RAVDESS_Demo\Actor_14\03-01-08-01-01-02-14.wav
surprise,Dataset/RAVDESS_Demo\Actor_14\03-01-08-01-02-01-14.wav
surprise,Dataset/RAVDESS_Demo\Actor_14\03-01-08-01-02-02-14.wav
surprise,Dataset/RAVDESS_Demo\Actor_14\03-01-08-02-01-01-14.wav
surprise,Dataset/RAVDESS_Demo\Actor_14\03-01-08-02-01-02-14.wav
surprise,Dataset/RAVDESS_Demo\Actor_14\03-01-08-02-02-01-14.wav
surprise,Dataset/RAVDESS_Demo\Actor_14\03-01-08-02-02-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-01-01-01-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-01-01-01-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-01-01-02-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-01-01-02-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-02-01-01-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-02-01-01-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-02-01-02-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-02-01-02-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-02-02-01-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-02-02-01-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-02-02-02-01-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_14\03-02-02-02-02-02-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-02-03-01-01-01-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-02-03-01-01-02-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-02-03-01-02-01-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-02-03-01-02-02-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-02-03-02-01-01-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-02-03-02-01-02-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-02-03-02-02-01-14.wav
happy,Dataset/RAVDESS_Demo\Actor_14\03-02-03-02-02-02-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-02-04-01-01-01-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-02-04-01-01-02-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-02-04-01-02-01-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-02-04-01-02-02-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-02-04-02-01-01-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-02-04-02-01-02-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-02-04-02-02-01-14.wav
sad,Dataset/RAVDESS_Demo\Actor_14\03-02-04-02-02-02-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-02-05-01-01-01-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-02-05-01-01-02-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-02-05-01-02-01-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-02-05-01-02-02-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-02-05-02-01-01-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-02-05-02-01-02-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-02-05-02-02-01-14.wav
angry,Dataset/RAVDESS_Demo\Actor_14\03-02-05-02-02-02-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-02-06-01-01-01-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-02-06-01-01-02-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-02-06-01-02-01-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-02-06-01-02-02-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-02-06-02-01-01-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-02-06-02-01-02-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-02-06-02-02-01-14.wav
fear,Dataset/RAVDESS_Demo\Actor_14\03-02-06-02-02-02-14.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-01-01-01-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-01-01-01-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-01-01-02-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-01-01-02-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-02-01-01-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-02-01-01-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-02-01-02-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-02-01-02-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-02-02-01-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-02-02-01-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-02-02-02-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-01-02-02-02-02-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-01-03-01-01-01-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-01-03-01-01-02-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-01-03-01-02-01-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-01-03-01-02-02-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-01-03-02-01-01-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-01-03-02-01-02-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-01-03-02-02-01-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-01-03-02-02-02-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-01-04-01-01-01-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-01-04-01-01-02-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-01-04-01-02-01-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-01-04-01-02-02-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-01-04-02-01-01-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-01-04-02-01-02-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-01-04-02-02-01-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-01-04-02-02-02-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-01-05-01-01-01-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-01-05-01-01-02-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-01-05-01-02-01-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-01-05-01-02-02-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-01-05-02-01-01-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-01-05-02-01-02-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-01-05-02-02-01-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-01-05-02-02-02-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-01-06-01-01-01-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-01-06-01-01-02-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-01-06-01-02-01-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-01-06-01-02-02-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-01-06-02-01-01-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-01-06-02-01-02-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-01-06-02-02-01-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-01-06-02-02-02-15.wav
disgust,Dataset/RAVDESS_Demo\Actor_15\03-01-07-01-01-01-15.wav
disgust,Dataset/RAVDESS_Demo\Actor_15\03-01-07-01-01-02-15.wav
disgust,Dataset/RAVDESS_Demo\Actor_15\03-01-07-01-02-01-15.wav
disgust,Dataset/RAVDESS_Demo\Actor_15\03-01-07-01-02-02-15.wav
disgust,Dataset/RAVDESS_Demo\Actor_15\03-01-07-02-01-01-15.wav
disgust,Dataset/RAVDESS_Demo\Actor_15\03-01-07-02-01-02-15.wav
disgust,Dataset/RAVDESS_Demo\Actor_15\03-01-07-02-02-01-15.wav
disgust,Dataset/RAVDESS_Demo\Actor_15\03-01-07-02-02-02-15.wav
surprise,Dataset/RAVDESS_Demo\Actor_15\03-01-08-01-01-01-15.wav
surprise,Dataset/RAVDESS_Demo\Actor_15\03-01-08-01-01-02-15.wav
surprise,Dataset/RAVDESS_Demo\Actor_15\03-01-08-01-02-01-15.wav
surprise,Dataset/RAVDESS_Demo\Actor_15\03-01-08-01-02-02-15.wav
surprise,Dataset/RAVDESS_Demo\Actor_15\03-01-08-02-01-01-15.wav
surprise,Dataset/RAVDESS_Demo\Actor_15\03-01-08-02-01-02-15.wav
surprise,Dataset/RAVDESS_Demo\Actor_15\03-01-08-02-02-01-15.wav
surprise,Dataset/RAVDESS_Demo\Actor_15\03-01-08-02-02-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-01-01-01-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-01-01-01-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-01-01-02-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-01-01-02-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-02-01-01-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-02-01-01-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-02-01-02-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-02-01-02-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-02-02-01-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-02-02-01-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-02-02-02-01-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_15\03-02-02-02-02-02-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-02-03-01-01-01-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-02-03-01-01-02-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-02-03-01-02-01-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-02-03-01-02-02-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-02-03-02-01-01-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-02-03-02-01-02-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-02-03-02-02-01-15.wav
happy,Dataset/RAVDESS_Demo\Actor_15\03-02-03-02-02-02-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-02-04-01-01-01-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-02-04-01-01-02-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-02-04-01-02-01-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-02-04-01-02-02-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-02-04-02-01-01-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-02-04-02-01-02-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-02-04-02-02-01-15.wav
sad,Dataset/RAVDESS_Demo\Actor_15\03-02-04-02-02-02-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-02-05-01-01-01-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-02-05-01-01-02-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-02-05-01-02-01-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-02-05-01-02-02-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-02-05-02-01-01-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-02-05-02-01-02-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-02-05-02-02-01-15.wav
angry,Dataset/RAVDESS_Demo\Actor_15\03-02-05-02-02-02-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-02-06-01-01-01-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-02-06-01-01-02-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-02-06-01-02-01-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-02-06-01-02-02-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-02-06-02-01-01-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-02-06-02-01-02-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-02-06-02-02-01-15.wav
fear,Dataset/RAVDESS_Demo\Actor_15\03-02-06-02-02-02-15.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-01-01-01-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-01-01-01-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-01-01-02-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-01-01-02-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-02-01-01-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-02-01-01-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-02-01-02-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-02-01-02-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-02-02-01-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-02-02-01-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-02-02-02-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-01-02-02-02-02-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-01-03-01-01-01-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-01-03-01-01-02-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-01-03-01-02-01-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-01-03-01-02-02-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-01-03-02-01-01-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-01-03-02-01-02-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-01-03-02-02-01-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-01-03-02-02-02-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-01-04-01-01-01-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-01-04-01-01-02-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-01-04-01-02-01-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-01-04-01-02-02-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-01-04-02-01-01-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-01-04-02-01-02-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-01-04-02-02-01-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-01-04-02-02-02-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-01-05-01-01-01-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-01-05-01-01-02-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-01-05-01-02-01-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-01-05-01-02-02-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-01-05-02-01-01-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-01-05-02-01-02-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-01-05-02-02-01-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-01-05-02-02-02-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-01-06-01-01-01-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-01-06-01-01-02-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-01-06-01-02-01-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-01-06-01-02-02-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-01-06-02-01-01-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-01-06-02-01-02-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-01-06-02-02-01-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-01-06-02-02-02-16.wav
disgust,Dataset/RAVDESS_Demo\Actor_16\03-01-07-01-01-01-16.wav
disgust,Dataset/RAVDESS_Demo\Actor_16\03-01-07-01-01-02-16.wav
disgust,Dataset/RAVDESS_Demo\Actor_16\03-01-07-01-02-01-16.wav
disgust,Dataset/RAVDESS_Demo\Actor_16\03-01-07-01-02-02-16.wav
disgust,Dataset/RAVDESS_Demo\Actor_16\03-01-07-02-01-01-16.wav
disgust,Dataset/RAVDESS_Demo\Actor_16\03-01-07-02-01-02-16.wav
disgust,Dataset/RAVDESS_Demo\Actor_16\03-01-07-02-02-01-16.wav
disgust,Dataset/RAVDESS_Demo\Actor_16\03-01-07-02-02-02-16.wav
surprise,Dataset/RAVDESS_Demo\Actor_16\03-01-08-01-01-01-16.wav
surprise,Dataset/RAVDESS_Demo\Actor_16\03-01-08-01-01-02-16.wav
surprise,Dataset/RAVDESS_Demo\Actor_16\03-01-08-01-02-01-16.wav
surprise,Dataset/RAVDESS_Demo\Actor_16\03-01-08-01-02-02-16.wav
surprise,Dataset/RAVDESS_Demo\Actor_16\03-01-08-02-01-01-16.wav
surprise,Dataset/RAVDESS_Demo\Actor_16\03-01-08-02-01-02-16.wav
surprise,Dataset/RAVDESS_Demo\Actor_16\03-01-08-02-02-01-16.wav
surprise,Dataset/RAVDESS_Demo\Actor_16\03-01-08-02-02-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-01-01-01-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-01-01-01-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-01-01-02-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-01-01-02-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-02-01-01-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-02-01-01-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-02-01-02-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-02-01-02-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-02-02-01-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-02-02-01-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-02-02-02-01-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_16\03-02-02-02-02-02-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-02-03-01-01-01-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-02-03-01-01-02-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-02-03-01-02-01-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-02-03-01-02-02-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-02-03-02-01-01-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-02-03-02-01-02-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-02-03-02-02-01-16.wav
happy,Dataset/RAVDESS_Demo\Actor_16\03-02-03-02-02-02-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-02-04-01-01-01-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-02-04-01-01-02-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-02-04-01-02-01-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-02-04-01-02-02-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-02-04-02-01-01-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-02-04-02-01-02-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-02-04-02-02-01-16.wav
sad,Dataset/RAVDESS_Demo\Actor_16\03-02-04-02-02-02-16.wav
